total energy-propagated        3.77500000E-01  -1.2643153874E+02 +-    2.7009609491E+00   
total energy-propagated        3.80000000E-01  -1.3618176123E+02 +-    3.0012037760E+00   
total energy-propagated        3.82500000E-01  -1.3494394671E+02 +-    3.0708408574E+00   
total energy-propagated        3.85000000E-01  -1.3844646833E+02 +-    2.9188450272E+00   
total energy-propagated        3.87500000E-01  -1.4073811149E+02 +-    2.7888383463E+00   
total energy-propagated        3.90000000E-01  -1.3005334380E+02 +-    2.7516978954E+00   
total energy-propagated        3.92500000E-01  -1.3803441334E+02 +-    2.9096790349E+00   
total energy-propagated        3.95000000E-01  -1.4150844621E+02 +-    3.2301402664E+00   
total energy-propagated        3.97500000E-01  -1.3905351308E+02 +-    2.6593863024E+00   
total energy-propagated        4.00000000E-01  -1.3418743467E+02 +-    2.6541131385E+00   
total energy-propagated        4.02500000E-01  -1.3154990955E+02 +-    2.8225727401E+00   
total energy-propagated        4.05000000E-01  -1.2676401562E+02 +-    2.7326255177E+00   
total energy-propagated        4.07500000E-01  -1.3688610163E+02 +-    2.7041853660E+00   
