total energy-propagated        0.00000000E+00  -2.3827608598E+01 +-    2.9335065052E-01   
total energy-propagated        2.50000000E-03  -2.5558104100E+01 +-    2.7067902552E-01   
total energy-propagated        5.00000000E-03  -2.6308928896E+01 +-    2.7752903233E-01   
total energy-propagated        7.50000000E-03  -2.6051595967E+01 +-    2.5089123888E-01   
total energy-propagated        1.00000000E-02  -2.6295943347E+01 +-    2.5452564832E-01   
total energy-propagated        1.25000000E-02  -2.6147402899E+01 +-    2.5904082599E-01   
total energy-propagated        1.50000000E-02  -2.6055299114E+01 +-    2.5296326935E-01   
total energy-propagated        1.75000000E-02  -2.5772715378E+01 +-    2.4600452376E-01   
total energy-propagated        2.00000000E-02  -2.6153332451E+01 +-    2.4213964247E-01   
total energy-propagated        2.25000000E-02  -2.6608522124E+01 +-    2.3332042339E-01   
total energy-propagated        2.50000000E-02  -2.6489725806E+01 +-    2.4361315975E-01   
total energy-propagated        2.75000000E-02  -2.6117786402E+01 +-    2.5182820718E-01   
total energy-propagated        3.00000000E-02  -2.6686024752E+01 +-    2.6976293480E-01   
total energy-propagated        3.25000000E-02  -2.6876644057E+01 +-    2.6670505811E-01   
total energy-propagated        3.50000000E-02  -2.6619496497E+01 +-    2.6326693638E-01   
total energy-propagated        3.75000000E-02  -2.6008051475E+01 +-    2.6346977598E-01   
total energy-propagated        4.00000000E-02  -2.5911540378E+01 +-    2.4780317359E-01   
total energy-propagated        4.25000000E-02  -2.6442501749E+01 +-    2.6275904717E-01   
total energy-propagated        4.50000000E-02  -2.6909759812E+01 +-    2.7386283085E-01   
total energy-propagated        4.75000000E-02  -2.6289098290E+01 +-    2.6296797184E-01   
total energy-propagated        5.00000000E-02  -2.6277485193E+01 +-    2.7578975003E-01   
total energy-propagated        5.25000000E-02  -2.6499997477E+01 +-    2.6404720103E-01   
total energy-propagated        5.50000000E-02  -2.6300249027E+01 +-    2.4279601833E-01   
total energy-propagated        5.75000000E-02  -2.6333910016E+01 +-    2.4628734832E-01   
total energy-propagated        6.00000000E-02  -2.5800677630E+01 +-    2.3888487060E-01   
total energy-propagated        6.25000000E-02  -2.6248327977E+01 +-    2.3403133362E-01   
total energy-propagated        6.50000000E-02  -2.6466933568E+01 +-    2.7333853764E-01   
total energy-propagated        6.75000000E-02  -2.6442210641E+01 +-    2.5096088111E-01   
total energy-propagated        7.00000000E-02  -2.6439361448E+01 +-    2.6559078253E-01   
total energy-propagated        7.25000000E-02  -2.6850974576E+01 +-    2.5994062250E-01   
total energy-propagated        7.50000000E-02  -2.6493068723E+01 +-    2.5903333339E-01   
total energy-propagated        7.75000000E-02  -2.5955651763E+01 +-    2.6522114630E-01   
total energy-propagated        8.00000000E-02  -2.6317868048E+01 +-    2.3935192848E-01   
total energy-propagated        8.25000000E-02  -2.6421050242E+01 +-    2.5618587186E-01   
