  0.4490000E+00 -0.1378638E+01  0.5598691E-01 -0.1397224E+01  0.1065840E-01
  0.4500000E+00 -0.1360497E+01  0.5246461E-01 -0.1396504E+01  0.1047371E-01
  0.4510000E+00 -0.1419557E+01  0.4523173E-01 -0.1396947E+01  0.1028167E-01
  0.4520000E+00 -0.1344949E+01  0.5243025E-01 -0.1395966E+01  0.1013438E-01
  0.4530000E+00 -0.1352979E+01  0.4553382E-01 -0.1395170E+01  0.9977923E-02
  0.4540000E+00 -0.1287807E+01  0.5346462E-01 -0.1393218E+01  0.9985627E-02
  0.4550000E+00 -0.1323175E+01  0.4580430E-01 -0.1391967E+01  0.9885334E-02
  0.4560000E+00 -0.1352189E+01  0.5118764E-01 -0.1391269E+01  0.9736509E-02
  0.4570000E+00 -0.1395110E+01  0.4743462E-01 -0.1391335E+01  0.9568864E-02
  0.4580000E+00 -0.1402992E+01  0.4886045E-01 -0.1391533E+01  0.9408719E-02
  0.4590000E+00 -0.1382580E+01  0.4994773E-01 -0.1391384E+01  0.9253090E-02
  0.4600000E+00 -0.1308054E+01  0.5337642E-01 -0.1390018E+01  0.9201685E-02
  0.4610000E+00 -0.1402782E+01  0.4971571E-01 -0.1390224E+01  0.9055574E-02
  0.4620000E+00 -0.1459155E+01  0.5186391E-01 -0.1391318E+01  0.8977692E-02
  0.4630000E+00 -0.1347924E+01  0.6263101E-01 -0.1390640E+01  0.8862982E-02
  0.4640000E+00 -0.1389978E+01  0.5769559E-01 -0.1390630E+01  0.8726635E-02
  0.4650000E+00 -0.1401688E+01  0.4921399E-01 -0.1390797E+01  0.8596021E-02
  0.4660000E+00 -0.1317403E+01  0.5835469E-01 -0.1389702E+01  0.8537235E-02
  0.4670000E+00 -0.1343253E+01  0.5886645E-01 -0.1389019E+01  0.8438970E-02
  0.4680000E+00 -0.1360276E+01  0.4969476E-01 -0.1388602E+01  0.8326940E-02
  0.4690000E+00 -0.1427512E+01  0.4735254E-01 -0.1389158E+01  0.8226516E-02
  0.4700000E+00 -0.1401066E+01  0.4811381E-01 -0.1389326E+01  0.8112359E-02
  0.4710000E+00 -0.1370957E+01  0.5353061E-01 -0.1389071E+01  0.8003698E-02
  0.4720000E+00 -0.1427206E+01  0.5280811E-01 -0.1389593E+01  0.7911088E-02
  0.4730000E+00 -0.1363113E+01  0.5746399E-01 -0.1389235E+01  0.7812271E-02
  0.4740000E+00 -0.1447368E+01  0.4775035E-01 -0.1390010E+01  0.7746463E-02
  0.4750000E+00 -0.1395488E+01  0.4479412E-01 -0.1390082E+01  0.7644871E-02
  0.4760000E+00 -0.1365836E+01  0.4917863E-01 -0.1389767E+01  0.7552069E-02
  0.4770000E+00 -0.1326011E+01  0.7531198E-01 -0.1388950E+01  0.7499351E-02
  0.4780000E+00 -0.1292887E+01  0.5782334E-01 -0.1387734E+01  0.7502359E-02
  0.4790000E+00 -0.1276668E+01  0.5165715E-01 -0.1386346E+01  0.7535942E-02
  0.4800000E+00 -0.1370013E+01  0.5436476E-01 -0.1386144E+01  0.7445603E-02
  0.4810000E+00 -0.1404472E+01  0.4958078E-01 -0.1386368E+01  0.7358157E-02
  0.4820000E+00 -0.1345514E+01  0.5655549E-01 -0.1385875E+01  0.7285949E-02
  0.4830000E+00 -0.1343253E+01  0.6055694E-01 -0.1385368E+01  0.7216858E-02
  0.4840000E+00 -0.1388108E+01  0.9107826E-01 -0.1385400E+01  0.7132026E-02
  0.4850000E+00 -0.1187500E+01  0.5693044E-01 -0.1383099E+01  0.7411042E-02
  0.4860000E+00 -0.1373155E+01  0.5601199E-01 -0.1382985E+01  0.7326739E-02
  0.4870000E+00 -0.1447212E+01  0.6408383E-01 -0.1383715E+01  0.7279742E-02
  0.4880000E+00 -0.1369661E+01  0.6314258E-01 -0.1383557E+01  0.7199659E-02
  0.4890000E+00 -0.1336675E+01  0.5055876E-01 -0.1383036E+01  0.7138483E-02
  0.4900000E+00 -0.1340872E+01  0.5355747E-01 -0.1382572E+01  0.7075059E-02
  0.4910000E+00 -0.1211710E+01  0.5001350E-01 -0.1380715E+01  0.7237809E-02
  0.4920000E+00 -0.1217326E+01  0.5180825E-01 -0.1378958E+01  0.7370127E-02
  0.4930000E+00 -0.1261219E+01  0.6033427E-01 -0.1377706E+01  0.7397390E-02
  0.4940000E+00 -0.1274654E+01  0.6631346E-01 -0.1376621E+01  0.7398629E-02
  0.4950000E+00 -0.1366760E+01  0.6443670E-01 -0.1376518E+01  0.7322273E-02
  0.4960000E+00 -0.1431413E+01  0.5731767E-01 -0.1377084E+01  0.7268623E-02
  0.4970000E+00 -0.1403063E+01  0.5583422E-01 -0.1377349E+01  0.7199285E-02
  0.4980000E+00 -0.1276155E+01  0.5741512E-01 -0.1376327E+01  0.7198764E-02
  0.4990000E+00 -0.1350110E+01  0.5146382E-01 -0.1376065E+01  0.7131548E-02
  0.5000000E+00 -0.1352344E+01  0.5759524E-01 -0.1375830E+01  0.7064805E-02
  0.5010000E+00 -0.1387004E+01  0.5428449E-01 -0.1375940E+01  0.6996391E-02
  0.5020000E+00 -0.1415308E+01  0.7912617E-01 -0.1376322E+01  0.6938898E-02
  0.5030000E+00 -0.1479080E+01  0.4448737E-01 -0.1377310E+01  0.6942169E-02
  0.5040000E+00 -0.1448531E+01  0.4540317E-01 -0.1377988E+01  0.6909110E-02
  0.5050000E+00 -0.1476411E+01  0.5414394E-01 -0.1378917E+01  0.6906040E-02
  0.5060000E+00 -0.1414864E+01  0.5519585E-01 -0.1379253E+01  0.6849664E-02
  0.5070000E+00 -0.1479843E+01  0.5345190E-01 -0.1380184E+01  0.6849272E-02
  0.5080000E+00 -0.1467549E+01  0.5099157E-01 -0.1380986E+01  0.6833171E-02
  0.5090000E+00 -0.1332058E+01  0.5841402E-01 -0.1380541E+01  0.6785513E-02
  0.5100000E+00 -0.1341942E+01  0.5066851E-01 -0.1380193E+01  0.6733286E-02
  0.5110000E+00 -0.1346092E+01  0.6099367E-01 -0.1379889E+01  0.6680048E-02
  0.5120000E+00 -0.1312155E+01  0.5070704E-01 -0.1379289E+01  0.6647772E-02
  0.5130000E+00 -0.1450156E+01  0.4711026E-01 -0.1379911E+01  0.6618459E-02
  0.5140000E+00 -0.1431068E+01  0.5492650E-01 -0.1380356E+01  0.6575840E-02
  0.5150000E+00 -0.1393066E+01  0.5388693E-01 -0.1380465E+01  0.6520064E-02
  0.5160000E+00 -0.1335879E+01  0.5093985E-01 -0.1380084E+01  0.6475464E-02
  0.5170000E+00 -0.1416100E+01  0.5256496E-01 -0.1380389E+01  0.6427776E-02
  0.5180000E+00 -0.1433347E+01  0.4938589E-01 -0.1380834E+01  0.6389148E-02
  0.5190000E+00 -0.1436727E+01  0.5208705E-01 -0.1381300E+01  0.6352860E-02
  0.5200000E+00 -0.1296077E+01  0.5837386E-01 -0.1380596E+01  0.6339280E-02
  0.5210000E+00 -0.1435039E+01  0.6475880E-01 -0.1381042E+01  0.6303006E-02
  0.5220000E+00 -0.1463777E+01  0.5773419E-01 -0.1381715E+01  0.6287551E-02
  0.5230000E+00 -0.1410709E+01  0.5958822E-01 -0.1381949E+01  0.6241191E-02
  0.5240000E+00 -0.1382806E+01  0.6070276E-01 -0.1381955E+01  0.6191265E-02
  0.5250000E+00 -0.1345255E+01  0.5869381E-01 -0.1381664E+01  0.6148976E-02
  0.5260000E+00 -0.1292944E+01  0.6148033E-01 -0.1380966E+01  0.6140113E-02
  0.5270000E+00 -0.1289948E+01  0.7273070E-01 -0.1380255E+01  0.6133180E-02
  0.5280000E+00 -0.1241082E+01  0.7402871E-01 -0.1379176E+01  0.6179796E-02
  0.5290000E+00 -0.1371045E+01  0.5467473E-01 -0.1379113E+01  0.6132575E-02
  0.5300000E+00 -0.1383642E+01  0.6675715E-01 -0.1379148E+01  0.6085859E-02
  0.5310000E+00 -0.1347419E+01  0.5813792E-01 -0.1378907E+01  0.6044499E-02
  0.5320000E+00 -0.1250812E+01  0.5074505E-01 -0.1377944E+01  0.6075299E-02
  0.5330000E+00 -0.1354439E+01  0.5895773E-01 -0.1377769E+01  0.6032493E-02
  0.5340000E+00 -0.1285178E+01  0.5435187E-01 -0.1377083E+01  0.6026670E-02
  0.5350000E+00 -0.1273073E+01  0.5112683E-01 -0.1376318E+01  0.6030687E-02
  0.5360000E+00 -0.1392734E+01  0.5009168E-01 -0.1376438E+01  0.5987857E-02
  0.5370000E+00 -0.1358327E+01  0.4970648E-01 -0.1376307E+01  0.5945905E-02
  0.5380000E+00 -0.1361531E+01  0.6566077E-01 -0.1376200E+01  0.5904079E-02
  0.5390000E+00 -0.1248893E+01  0.5337351E-01 -0.1375291E+01  0.5931521E-02
  0.5400000E+00 -0.1309801E+01  0.5653073E-01 -0.1374827E+01  0.5907611E-02
  0.5410000E+00 -0.1218674E+01  0.6580162E-01 -0.1373727E+01  0.5967478E-02
  0.5420000E+00 -0.1289038E+01  0.6195299E-01 -0.1373135E+01  0.5955062E-02
  0.5430000E+00 -0.1284454E+01  0.6509596E-01 -0.1372519E+01  0.5945465E-02
  0.5440000E+00 -0.1279649E+01  0.5077998E-01 -0.1371878E+01  0.5938860E-02
  0.5450000E+00 -0.1309730E+01  0.7115412E-01 -0.1371453E+01  0.5913419E-02
  0.5460000E+00 -0.1271251E+01  0.6298053E-01 -0.1370771E+01  0.5912348E-02
  0.5470000E+00 -0.1251591E+01  0.5737317E-01 -0.1369966E+01  0.5926985E-02
  0.5480000E+00 -0.1156905E+01  0.6120769E-01 -0.1368536E+01  0.6057245E-02
  0.5490000E+00 -0.1300826E+01  0.5799521E-01 -0.1368085E+01  0.6033659E-02
  0.5500000E+00 -0.1349276E+01  0.5905180E-01 -0.1367960E+01  0.5994987E-02
  0.5510000E+00 -0.1291800E+01  0.5838192E-01 -0.1367459E+01  0.5976448E-02
  0.5520000E+00 -0.1297779E+01  0.6072249E-01 -0.1367003E+01  0.5954714E-02
  0.5530000E+00 -0.1393790E+01  0.6830366E-01 -0.1367177E+01  0.5918586E-02
  0.5540000E+00 -0.1393171E+01  0.4653004E-01 -0.1367345E+01  0.5882777E-02
  0.5550000E+00 -0.1383046E+01  0.6198211E-01 -0.1367446E+01  0.5845928E-02
  0.5560000E+00 -0.1311108E+01  0.6206461E-01 -0.1367087E+01  0.5819696E-02
  0.5570000E+00 -0.1297964E+01  0.6653911E-01 -0.1366649E+01  0.5799283E-02
  0.5580000E+00 -0.1251197E+01  0.5341764E-01 -0.1365923E+01  0.5808089E-02
  0.5590000E+00 -0.1250595E+01  0.6320858E-01 -0.1365203E+01  0.5816343E-02
  0.5600000E+00 -0.1203837E+01  0.5363484E-01 -0.1364200E+01  0.5865937E-02
  0.5610000E+00 -0.1254678E+01  0.4665888E-01 -0.1363524E+01  0.5868557E-02
  0.5620000E+00 -0.1208569E+01  0.6571732E-01 -0.1362574E+01  0.5909050E-02
  0.5630000E+00 -0.1209339E+01  0.5831511E-01 -0.1361639E+01  0.5946432E-02
  0.5640000E+00 -0.1325507E+01  0.5380415E-01 -0.1361420E+01  0.5914424E-02
  0.5650000E+00 -0.1371799E+01  0.5821572E-01 -0.1361483E+01  0.5879125E-02
  0.5660000E+00 -0.1368956E+01  0.5173364E-01 -0.1361527E+01  0.5844091E-02
  0.5670000E+00 -0.1417016E+01  0.5336064E-01 -0.1361858E+01  0.5818630E-02
  0.5680000E+00 -0.1353436E+01  0.6556553E-01 -0.1361808E+01  0.5784414E-02
  0.5690000E+00 -0.1312307E+01  0.5855746E-01 -0.1361517E+01  0.5757712E-02
  0.5700000E+00 -0.1197611E+01  0.6921951E-01 -0.1360558E+01  0.5803277E-02
  0.5710000E+00 -0.1327264E+01  0.5759257E-01 -0.1360365E+01  0.5772765E-02
  0.5720000E+00 -0.1264659E+01  0.5491277E-01 -0.1359811E+01  0.5765843E-02
  0.5730000E+00 -0.1158130E+01  0.6938197E-01 -0.1358652E+01  0.5848049E-02
  0.5740000E+00 -0.1295172E+01  0.5339197E-01 -0.1358290E+01  0.5825871E-02
  0.5750000E+00 -0.1221701E+01  0.5170482E-01 -0.1357514E+01  0.5844231E-02
  0.5760000E+00 -0.1315228E+01  0.5843147E-01 -0.1357275E+01  0.5816094E-02
  0.5770000E+00 -0.1400596E+01  0.5761098E-01 -0.1357518E+01  0.5788509E-02
  0.5780000E+00 -0.1315629E+01  0.4966466E-01 -0.1357284E+01  0.5760900E-02
  0.5790000E+00 -0.1310679E+01  0.5292374E-01 -0.1357025E+01  0.5734710E-02
  0.5800000E+00 -0.1324879E+01  0.5517244E-01 -0.1356847E+01  0.5705776E-02
  0.5810000E+00 -0.1266377E+01  0.5198140E-01 -0.1356350E+01  0.5696038E-02
  0.5820000E+00 -0.1389576E+01  0.5986015E-01 -0.1356532E+01  0.5667805E-02
  0.5830000E+00 -0.1231836E+01  0.7712723E-01 -0.1355854E+01  0.5677373E-02
  0.5840000E+00 -0.1344448E+01  0.5441442E-01 -0.1355793E+01  0.5647019E-02
  0.5850000E+00 -0.1262394E+01  0.5159427E-01 -0.1355290E+01  0.5638941E-02
  0.5860000E+00 -0.1287409E+01  0.4805036E-01 -0.1354927E+01  0.5620458E-02
  0.5870000E+00 -0.1373695E+01  0.5352331E-01 -0.1355027E+01  0.5591448E-02
  0.5880000E+00 -0.1387363E+01  0.5736154E-01 -0.1355198E+01  0.5564481E-02
  0.5890000E+00 -0.1278105E+01  0.5900246E-01 -0.1354793E+01  0.5549968E-02
  0.5900000E+00 -0.1323862E+01  0.5664344E-01 -0.1354631E+01  0.5523272E-02
  0.5910000E+00 -0.1310716E+01  0.6616810E-01 -0.1354402E+01  0.5499239E-02
  0.5920000E+00 -0.1337983E+01  0.5655118E-01 -0.1354317E+01  0.5471404E-02
  0.5930000E+00 -0.1357479E+01  0.5545890E-01 -0.1354333E+01  0.5443225E-02
  0.5940000E+00 -0.1341698E+01  0.5842340E-01 -0.1354268E+01  0.5415696E-02
  0.5950000E+00 -0.1370833E+01  0.5174120E-01 -0.1354353E+01  0.5388725E-02
  0.5960000E+00 -0.1371689E+01  0.5175420E-01 -0.1354441E+01  0.5362089E-02
  0.5970000E+00 -0.1511057E+01  0.5917235E-01 -0.1355232E+01  0.5393034E-02
  0.5980000E+00 -0.1423865E+01  0.5720777E-01 -0.1355577E+01  0.5376950E-02
  0.5990000E+00 -0.1436670E+01  0.4830416E-01 -0.1355982E+01  0.5365331E-02
  0.6000000E+00 -0.1446959E+01  0.5367661E-01 -0.1356435E+01  0.5357696E-02
  0.6010000E+00 -0.1414998E+01  0.5322542E-01 -0.1356725E+01  0.5339011E-02
  0.6020000E+00 -0.1473996E+01  0.5375825E-01 -0.1357302E+01  0.5343872E-02
  0.6030000E+00 -0.1374470E+01  0.4457284E-01 -0.1357387E+01  0.5318339E-02
  0.6040000E+00 -0.1346452E+01  0.7410844E-01 -0.1357333E+01  0.5292664E-02
  0.6050000E+00 -0.1315464E+01  0.5735358E-01 -0.1357130E+01  0.5270872E-02
  0.6060000E+00 -0.1301926E+01  0.6097769E-01 -0.1356863E+01  0.5252152E-02
  0.6070000E+00 -0.1405582E+01  0.7238391E-01 -0.1357098E+01  0.5232121E-02
  0.6080000E+00 -0.1176472E+01  0.5974399E-01 -0.1356233E+01  0.5277981E-02
  0.6090000E+00 -0.1430457E+01  0.5137594E-01 -0.1356587E+01  0.5264669E-02
  0.6100000E+00 -0.1348438E+01  0.5802319E-01 -0.1356548E+01  0.5239859E-02
  0.6110000E+00 -0.1361417E+01  0.4744780E-01 -0.1356571E+01  0.5215193E-02
  0.6120000E+00 -0.1468946E+01  0.6265575E-01 -0.1357099E+01  0.5217326E-02
  0.6130000E+00 -0.1397928E+01  0.5013976E-01 -0.1357289E+01  0.5196433E-02
  0.6140000E+00 -0.1360404E+01  0.4358727E-01 -0.1357304E+01  0.5172284E-02
  0.6150000E+00 -0.1379688E+01  0.4933721E-01 -0.1357408E+01  0.5149377E-02
  0.6160000E+00 -0.1430637E+01  0.4909516E-01 -0.1357745E+01  0.5136692E-02
  0.6170000E+00 -0.1453919E+01  0.5511709E-01 -0.1358186E+01  0.5132039E-02
  0.6180000E+00 -0.1435681E+01  0.5555840E-01 -0.1358540E+01  0.5120790E-02
  0.6190000E+00 -0.1264002E+01  0.8772706E-01 -0.1358110E+01  0.5115512E-02
  0.6200000E+00 -0.1236405E+01  0.6593582E-01 -0.1357560E+01  0.5121922E-02
  0.6210000E+00 -0.1299462E+01  0.5734848E-01 -0.1357298E+01  0.5105532E-02
  0.6220000E+00 -0.1433839E+01  0.5149544E-01 -0.1357641E+01  0.5094161E-02
  0.6230000E+00 -0.1406199E+01  0.5098328E-01 -0.1357858E+01  0.5076030E-02
  0.6240000E+00 -0.1427675E+01  0.5028004E-01 -0.1358168E+01  0.5062945E-02
  0.6250000E+00 -0.1322168E+01  0.8024916E-01 -0.1358009E+01  0.5043048E-02
  0.6260000E+00 -0.1344665E+01  0.5198029E-01 -0.1357950E+01  0.5021174E-02
  0.6270000E+00 -0.1492326E+01  0.4879785E-01 -0.1358540E+01  0.5033622E-02
  0.6280000E+00 -0.1421649E+01  0.5515802E-01 -0.1358815E+01  0.5019179E-02
  0.6290000E+00 -0.1485939E+01  0.5048940E-01 -0.1359368E+01  0.5027697E-02
  0.6300000E+00 -0.1387500E+01  0.5977552E-01 -0.1359490E+01  0.5007407E-02
  0.6310000E+00 -0.1424316E+01  0.5603143E-01 -0.1359769E+01  0.4993613E-02
  0.6320000E+00 -0.1371085E+01  0.6633436E-01 -0.1359818E+01  0.4972418E-02
  0.6330000E+00 -0.1406038E+01  0.5495329E-01 -0.1360015E+01  0.4955090E-02
  0.6340000E+00 -0.1366860E+01  0.5151052E-01 -0.1360044E+01  0.4934090E-02
  0.6350000E+00 -0.1316708E+01  0.6055938E-01 -0.1359861E+01  0.4916598E-02
  0.6360000E+00 -0.1396521E+01  0.5059807E-01 -0.1360015E+01  0.4898286E-02
  0.6370000E+00 -0.1371771E+01  0.4859112E-01 -0.1360065E+01  0.4877954E-02
  0.6380000E+00 -0.1437647E+01  0.5980820E-01 -0.1360389E+01  0.4868333E-02
  0.6390000E+00 -0.1432323E+01  0.5574899E-01 -0.1360689E+01  0.4857266E-02
  0.6400000E+00 -0.1402077E+01  0.5009454E-01 -0.1360861E+01  0.4840146E-02
  0.6410000E+00 -0.1412458E+01  0.6240687E-01 -0.1361074E+01  0.4824839E-02
  0.6420000E+00 -0.1405905E+01  0.4843707E-01 -0.1361259E+01  0.4808510E-02
  0.6430000E+00 -0.1294698E+01  0.5285627E-01 -0.1360986E+01  0.4796535E-02
  0.6440000E+00 -0.1308738E+01  0.6227227E-01 -0.1360772E+01  0.4781695E-02
  0.6450000E+00 -0.1276608E+01  0.5296293E-01 -0.1360430E+01  0.4774482E-02
  0.6460000E+00 -0.1388120E+01  0.4750241E-01 -0.1360542E+01  0.4756468E-02
  0.6470000E+00 -0.1320149E+01  0.5467055E-01 -0.1360380E+01  0.4740076E-02
  0.6480000E+00 -0.1404666E+01  0.5946209E-01 -0.1360557E+01  0.4724375E-02
  0.6490000E+00 -0.1397346E+01  0.5558967E-01 -0.1360705E+01  0.4707769E-02
  0.6500000E+00 -0.1318748E+01  0.5579582E-01 -0.1360537E+01  0.4691980E-02
  0.6510000E+00 -0.1215099E+01  0.6656128E-01 -0.1359960E+01  0.4708722E-02
  0.6520000E+00 -0.1232424E+01  0.6517070E-01 -0.1359456E+01  0.4717017E-02
  0.6530000E+00 -0.1287636E+01  0.5472159E-01 -0.1359173E+01  0.4706913E-02
  0.6540000E+00 -0.1270059E+01  0.6685748E-01 -0.1358824E+01  0.4701410E-02
  0.6550000E+00 -0.1292755E+01  0.5672694E-01 -0.1358566E+01  0.4690123E-02
  0.6560000E+00 -0.1299759E+01  0.5868146E-01 -0.1358337E+01  0.4677452E-02
  0.6570000E+00 -0.1280849E+01  0.5285625E-01 -0.1358037E+01  0.4668955E-02
  0.6580000E+00 -0.1256177E+01  0.5289418E-01 -0.1357643E+01  0.4667463E-02
  0.6590000E+00 -0.1221703E+01  0.5876904E-01 -0.1357121E+01  0.4678704E-02
  0.6600000E+00 -0.1279182E+01  0.5600211E-01 -0.1356822E+01  0.4670297E-02
  0.6610000E+00 -0.1253439E+01  0.6587626E-01 -0.1356427E+01  0.4669112E-02
  0.6620000E+00 -0.1284157E+01  0.5621860E-01 -0.1356153E+01  0.4659438E-02
  0.6630000E+00 -0.1263751E+01  0.5898562E-01 -0.1355803E+01  0.4654916E-02
  0.6640000E+00 -0.1249698E+01  0.5747002E-01 -0.1355402E+01  0.4654538E-02
  0.6650000E+00 -0.1210753E+01  0.5498689E-01 -0.1354858E+01  0.4668698E-02
  0.6660000E+00 -0.1317499E+01  0.6025060E-01 -0.1354718E+01  0.4653308E-02
  0.6670000E+00 -0.1268383E+01  0.5428351E-01 -0.1354396E+01  0.4647083E-02
  0.6680000E+00 -0.1217512E+01  0.6320013E-01 -0.1353887E+01  0.4657585E-02
  0.6690000E+00 -0.1214416E+01  0.6739167E-01 -0.1353371E+01  0.4668892E-02
  0.6700000E+00 -0.1257601E+01  0.6002831E-01 -0.1353018E+01  0.4665019E-02
  0.6710000E+00 -0.1375766E+01  0.6211046E-01 -0.1353101E+01  0.4648617E-02
  0.6720000E+00 -0.1490253E+01  0.5576726E-01 -0.1353604E+01  0.4658658E-02
  0.6730000E+00 -0.1405695E+01  0.5693415E-01 -0.1353794E+01  0.4645533E-02
  0.6740000E+00 -0.1389345E+01  0.5047742E-01 -0.1353923E+01  0.4630438E-02
  0.6750000E+00 -0.1341871E+01  0.4445182E-01 -0.1353879E+01  0.4613867E-02
  0.6760000E+00 -0.1333236E+01  0.5316168E-01 -0.1353805E+01  0.4597813E-02
  0.6770000E+00 -0.1278700E+01  0.5619687E-01 -0.1353535E+01  0.4589204E-02
  0.6780000E+00 -0.1368692E+01  0.5211137E-01 -0.1353589E+01  0.4573077E-02
  0.6790000E+00 -0.1265012E+01  0.5692013E-01 -0.1353273E+01  0.4567673E-02
  0.6800000E+00 -0.1253022E+01  0.5491722E-01 -0.1352916E+01  0.4565330E-02
  0.6810000E+00 -0.1216088E+01  0.5804664E-01 -0.1352431E+01  0.4574852E-02
  0.6820000E+00 -0.1364211E+01  0.5364913E-01 -0.1352472E+01  0.4558875E-02
  0.6830000E+00 -0.1339715E+01  0.5445740E-01 -0.1352427E+01  0.4543044E-02
  0.6840000E+00 -0.1356619E+01  0.6016682E-01 -0.1352442E+01  0.4527128E-02
  0.6850000E+00 -0.1363692E+01  0.6198178E-01 -0.1352481E+01  0.4511469E-02
  0.6860000E+00 -0.1302942E+01  0.5881099E-01 -0.1352309E+01  0.4499051E-02
  0.6870000E+00 -0.1441881E+01  0.6802032E-01 -0.1352620E+01  0.4494166E-02
  0.6880000E+00 -0.1418017E+01  0.5136867E-01 -0.1352846E+01  0.4484309E-02
  0.6890000E+00 -0.1357913E+01  0.4971771E-01 -0.1352863E+01  0.4468880E-02
  0.6900000E+00 -0.1429109E+01  0.5639155E-01 -0.1353126E+01  0.4461197E-02
