 eave =   -29.001571613774431       0.15394036960981178     
 eave =   -22.819468449820928       0.13515490846876707     
 eave =   -22.991586995168664       0.13338315453795874     
 eave =   -23.017607905849339       0.12896963996354102     
 eave =   -22.936624463553560       0.13047951045835030     
 eave =   -22.853546117816435       0.13213740199427823     
 eave =   -22.833588444193509       0.13007359729345563     
 eave =   -23.240296625948808       0.12700847805822044     
 eave =   -23.110575434572151       0.12887321298716631     
 eave =   -22.805884860050107       0.12973943548759018     
 eave =   -22.974902327943212       0.13355204232015724     
 eave =   -23.022045943002702       0.13076817854688730     
 eave =   -22.753226146578129       0.12778043811593734     
 eave =   -23.125454046900213       0.12846918401832857     
 eave =   -22.985407459816400       0.12769359655173854     
 eave =   -23.016768155428906       0.12645708684928389     
 eave =   -23.054934557029064       0.12795683463805069     
 eave =   -22.897081298204967       0.12815646304449685     
 eave =   -22.908703540074239       0.13171458991197404     
 eave =   -23.065549243188780       0.13082786789264755     
 eave =   -23.008250080352266       0.12804761359302569     
 eave =   -23.092518333057249       0.12857157009989126     
 eave =   -23.126979085223386       0.12848064377364754     
 eave =   -22.734006308739627       0.13060798258826153     
 eave =   -22.900739642434370       0.12789350453290624     
 eave =   -23.081005447131734       0.12923700697603030     
 eave =   -23.167580736556417       0.12886011936598238     
 eave =   -22.748344504549806       0.12957345185718058     
 eave =   -22.891413147965007       0.12747393126835688     
 eave =   -22.799394393109605       0.12819349489048612     
 eave =   -23.081425375692426       0.12828754347943219     
 eave =   -22.873160528665757       0.13017708399048136     
 eave =   -22.908202746550923       0.13068879672905834     
 eave =   -22.729944775737348       0.13077046793575953     
 eave =   -22.980886523888149       0.12853051403097118     
 eave =   -22.928626926137824       0.12948260964870573     
 eave =   -23.037074424510021       0.12964897684114862     
 eave =   -22.741970092936597       0.12951343930510750     
 eave =   -22.965371325922899       0.13090186480791213     
 eave =   -22.969339064272269       0.12945505929634543     
 eave =   -22.969005062046190       0.12928193147121078     
 eave =   -22.942632563685290       0.12901978736573277     
 eave =   -23.051513891624566       0.12692640481805265     
 eave =   -23.083428317286828       0.12670762908055702     
 eave =   -23.008450322789454       0.12857209949148288     
 eave =   -22.723529075613953       0.13014356092884294     
 eave =   -22.781422878114778       0.12752354379103675     
 eave =   -23.059750162082313       0.12938829157275189     
 eave =   -22.866696817173967       0.12828796126866407     
 eave =   -23.002651445899428       0.12846091221981729     
