  0.6280000E+00  0.5018100E+00  0.3745236E-02  0.5018088E+00  0.8048057E-03
  0.6290000E+00  0.4987035E+00  0.3812080E-02  0.5017700E+00  0.7956811E-03
  0.6300000E+00  0.4983924E+00  0.3829333E-02  0.5017283E+00  0.7869497E-03
  0.6310000E+00  0.4993494E+00  0.4132409E-02  0.5016993E+00  0.7778873E-03
  0.6320000E+00  0.4988691E+00  0.3861984E-02  0.5016652E+00  0.7692622E-03
  0.6330000E+00  0.4990838E+00  0.3657317E-02  0.5016344E+00  0.7607179E-03
  0.6340000E+00  0.5035082E+00  0.4667094E-02  0.5016565E+00  0.7520876E-03
  0.6350000E+00  0.4971351E+00  0.3783761E-02  0.5016039E+00  0.7451777E-03
  0.6360000E+00  0.4984669E+00  0.3583610E-02  0.5015679E+00  0.7374843E-03
  0.6370000E+00  0.5004606E+00  0.3611961E-02  0.5015553E+00  0.7292112E-03
  0.6380000E+00  0.4993345E+00  0.3639864E-02  0.5015303E+00  0.7214446E-03
  0.6390000E+00  0.4995833E+00  0.3853093E-02  0.5015087E+00  0.7137528E-03
  0.6400000E+00  0.5042729E+00  0.3803526E-02  0.5015391E+00  0.7065554E-03
  0.6410000E+00  0.5027565E+00  0.3839175E-02  0.5015523E+00  0.6989994E-03
  0.6420000E+00  0.4987439E+00  0.4971732E-02  0.5015221E+00  0.6921352E-03
  0.6430000E+00  0.5066124E+00  0.3743801E-02  0.5015762E+00  0.6868872E-03
  0.6440000E+00  0.5000262E+00  0.4059291E-02  0.5015599E+00  0.6798506E-03
  0.6450000E+00  0.4984475E+00  0.4105966E-02  0.5015275E+00  0.6735414E-03
  0.6460000E+00  0.4996628E+00  0.3824388E-02  0.5015083E+00  0.6668720E-03
  0.6470000E+00  0.5000838E+00  0.3700741E-02  0.5014937E+00  0.6602256E-03
  0.6480000E+00  0.4986667E+00  0.3627749E-02  0.5014652E+00  0.6541739E-03
  0.6490000E+00  0.4975213E+00  0.3749861E-02  0.5014258E+00  0.6488199E-03
  0.6500000E+00  0.5001031E+00  0.3728431E-02  0.5014127E+00  0.6425281E-03
  0.6510000E+00  0.4946164E+00  0.4227091E-02  0.5013460E+00  0.6396743E-03
  0.6520000E+00  0.4869109E+00  0.5094221E-02  0.5012059E+00  0.6486347E-03
  0.6530000E+00  0.4908090E+00  0.4344786E-02  0.5011059E+00  0.6500560E-03
  0.6540000E+00  0.4914793E+00  0.4483301E-02  0.5010142E+00  0.6502981E-03
  0.6550000E+00  0.4892018E+00  0.4963237E-02  0.5009028E+00  0.6536417E-03
  0.6560000E+00  0.4844642E+00  0.5296849E-02  0.5007492E+00  0.6653426E-03
  0.6570000E+00  0.4877019E+00  0.5627744E-02  0.5006284E+00  0.6700600E-03
  0.6580000E+00  0.4909295E+00  0.5450557E-02  0.5005394E+00  0.6697947E-03
  0.6590000E+00  0.4927375E+00  0.4934142E-02  0.5004684E+00  0.6674503E-03
  0.6600000E+00  0.4882714E+00  0.4441148E-02  0.5003586E+00  0.6704214E-03
  0.6610000E+00  0.4943833E+00  0.4325431E-02  0.5003052E+00  0.6665549E-03
  0.6620000E+00  0.4946040E+00  0.4416692E-02  0.5002548E+00  0.6625629E-03
  0.6630000E+00  0.4945836E+00  0.4029150E-02  0.5002050E+00  0.6586158E-03
  0.6640000E+00  0.4879847E+00  0.5075460E-02  0.5000987E+00  0.6614057E-03
  0.6650000E+00  0.4877585E+00  0.3857584E-02  0.4999924E+00  0.6642040E-03
  0.6660000E+00  0.4938130E+00  0.4555581E-02  0.4999396E+00  0.6606236E-03
  0.6670000E+00  0.4936624E+00  0.4528857E-02  0.4998864E+00  0.6571634E-03
  0.6680000E+00  0.4850428E+00  0.4741360E-02  0.4997616E+00  0.6633735E-03
  0.6690000E+00  0.4913486E+00  0.4250958E-02  0.4996915E+00  0.6615397E-03
  0.6700000E+00  0.4902009E+00  0.4262901E-02  0.4996131E+00  0.6607059E-03
  0.6710000E+00  0.4919900E+00  0.4998918E-02  0.4995506E+00  0.6582383E-03
  0.6720000E+00  0.4924019E+00  0.4335511E-02  0.4994925E+00  0.6554476E-03
  0.6730000E+00  0.4983299E+00  0.4213189E-02  0.4994831E+00  0.6502288E-03
  0.6740000E+00  0.4939603E+00  0.4112245E-02  0.4994389E+00  0.6465263E-03
  0.6750000E+00  0.4988774E+00  0.4162805E-02  0.4994345E+00  0.6414105E-03
  0.6760000E+00  0.5046330E+00  0.4658875E-02  0.4994754E+00  0.6376648E-03
  0.6770000E+00  0.4983754E+00  0.4181334E-02  0.4994668E+00  0.6327410E-03
  0.6780000E+00  0.4980447E+00  0.4219845E-02  0.4994558E+00  0.6279320E-03
  0.6790000E+00  0.4959683E+00  0.4210896E-02  0.4994289E+00  0.6236746E-03
  0.6800000E+00  0.4930078E+00  0.4653781E-02  0.4993799E+00  0.6208369E-03
  0.6810000E+00  0.4971911E+00  0.4389531E-02  0.4993633E+00  0.6163550E-03
  0.6820000E+00  0.4939000E+00  0.4007960E-02  0.4993223E+00  0.6130880E-03
  0.6830000E+00  0.4955047E+00  0.3876135E-02  0.4992938E+00  0.6091743E-03
  0.6840000E+00  0.4909027E+00  0.4094107E-02  0.4992316E+00  0.6078246E-03
  0.6850000E+00  0.4883392E+00  0.5361942E-02  0.4991515E+00  0.6086092E-03
  0.6860000E+00  0.4900808E+00  0.4957307E-02  0.4990853E+00  0.6077575E-03
  0.6870000E+00  0.4923611E+00  0.4847406E-02  0.4990366E+00  0.6053036E-03
  0.6880000E+00  0.4941911E+00  0.4336152E-02  0.4990017E+00  0.6019519E-03
  0.6890000E+00  0.4977805E+00  0.4233453E-02  0.4989930E+00  0.5977154E-03
  0.6900000E+00  0.5000453E+00  0.3971745E-02  0.4990005E+00  0.5935229E-03
  0.6910000E+00  0.4964219E+00  0.3860842E-02  0.4989823E+00  0.5896209E-03
  0.6920000E+00  0.4941875E+00  0.4035659E-02  0.4989488E+00  0.5864503E-03
  0.6930000E+00  0.4885796E+00  0.4384806E-02  0.4988768E+00  0.5867818E-03
  0.6940000E+00  0.4926514E+00  0.3952357E-02  0.4988338E+00  0.5843037E-03
  0.6950000E+00  0.4928044E+00  0.3985230E-02  0.4987925E+00  0.5817592E-03
  0.6960000E+00  0.4918883E+00  0.4105271E-02  0.4987456E+00  0.5796944E-03
  0.6970000E+00  0.4904269E+00  0.4524160E-02  0.4986894E+00  0.5784961E-03
  0.6980000E+00  0.4960204E+00  0.4321275E-02  0.4986715E+00  0.5748909E-03
  0.6990000E+00  0.4927159E+00  0.4101703E-02  0.4986318E+00  0.5724276E-03
  0.7000000E+00  0.4954298E+00  0.4376591E-02  0.4986106E+00  0.5690293E-03
  0.7010000E+00  0.5000979E+00  0.4156858E-02  0.4986203E+00  0.5653699E-03
  0.7020000E+00  0.4996283E+00  0.4097150E-02  0.4986269E+00  0.5617130E-03
  0.7030000E+00  0.4976210E+00  0.4838248E-02  0.4986204E+00  0.5581035E-03
  0.7040000E+00  0.4951998E+00  0.4063139E-02  0.4985983E+00  0.5549390E-03
  0.7050000E+00  0.4912816E+00  0.4473744E-02  0.4985514E+00  0.5533601E-03
  0.7060000E+00  0.4930736E+00  0.4313980E-02  0.4985165E+00  0.5509344E-03
  0.7070000E+00  0.4905475E+00  0.4260100E-02  0.4984661E+00  0.5497513E-03
  0.7080000E+00  0.4944385E+00  0.3948138E-02  0.4984408E+00  0.5468771E-03
  0.7090000E+00  0.4962028E+00  0.4086347E-02  0.4984268E+00  0.5436379E-03
  0.7100000E+00  0.4943532E+00  0.3834185E-02  0.4984015E+00  0.5408498E-03
  0.7110000E+00  0.4970257E+00  0.3635564E-02  0.4983930E+00  0.5375779E-03
  0.7120000E+00  0.4987870E+00  0.3596330E-02  0.4983954E+00  0.5342853E-03
  0.7130000E+00  0.4996359E+00  0.3668297E-02  0.4984030E+00  0.5310810E-03
  0.7140000E+00  0.4949361E+00  0.3679963E-02  0.4983820E+00  0.5282778E-03
  0.7150000E+00  0.4946723E+00  0.3758076E-02  0.4983596E+00  0.5255678E-03
  0.7160000E+00  0.4916802E+00  0.3636488E-02  0.4983196E+00  0.5239404E-03
  0.7170000E+00  0.4878617E+00  0.3686809E-02  0.4982574E+00  0.5245066E-03
  0.7180000E+00  0.4853386E+00  0.4146216E-02  0.4981809E+00  0.5269440E-03
  0.7190000E+00  0.4802444E+00  0.5309814E-02  0.4980754E+00  0.5343028E-03
  0.7200000E+00  0.4872573E+00  0.3784410E-02  0.4980121E+00  0.5349104E-03
  0.7210000E+00  0.4844706E+00  0.3699509E-02  0.4979334E+00  0.5375631E-03
  0.7220000E+00  0.4835203E+00  0.4010114E-02  0.4978501E+00  0.5408733E-03
  0.7230000E+00  0.4845038E+00  0.4430208E-02  0.4977734E+00  0.5431763E-03
  0.7240000E+00  0.4872351E+00  0.4150785E-02  0.4977132E+00  0.5434003E-03
  0.7250000E+00  0.4878446E+00  0.4008124E-02  0.4976571E+00  0.5431980E-03
  0.7260000E+00  0.4870984E+00  0.3857675E-02  0.4975975E+00  0.5433948E-03
  0.7270000E+00  0.4844319E+00  0.4257459E-02  0.4975235E+00  0.5453525E-03
  0.7280000E+00  0.4840360E+00  0.4207547E-02  0.4974481E+00  0.5474864E-03
  0.7290000E+00  0.4896137E+00  0.4238499E-02  0.4974046E+00  0.5461721E-03
  0.7300000E+00  0.4873207E+00  0.3904717E-02  0.4973489E+00  0.5459887E-03
  0.7310000E+00  0.4879940E+00  0.4077349E-02  0.4972975E+00  0.5454029E-03
  0.7320000E+00  0.4949930E+00  0.8054191E-02  0.4972849E+00  0.5425679E-03
  0.7330000E+00  0.4935371E+00  0.6127568E-02  0.4972645E+00  0.5400014E-03
  0.7340000E+00  0.4921506E+00  0.4283308E-02  0.4972369E+00  0.5377895E-03
  0.7350000E+00  0.4896444E+00  0.4588233E-02  0.4971961E+00  0.5364451E-03
  0.7360000E+00  0.4997160E+00  0.4947109E-02  0.4972096E+00  0.5337456E-03
  0.7370000E+00  0.4987906E+00  0.4314704E-02  0.4972180E+00  0.5309728E-03
  0.7380000E+00  0.4997431E+00  0.4071921E-02  0.4972313E+00  0.5283315E-03
  0.7390000E+00  0.5016529E+00  0.3736545E-02  0.4972546E+00  0.5260631E-03
  0.7400000E+00  0.5047465E+00  0.4269710E-02  0.4972938E+00  0.5247691E-03
  0.7410000E+00  0.5037694E+00  0.3788498E-02  0.4973275E+00  0.5231186E-03
  0.7420000E+00  0.5071636E+00  0.3995065E-02  0.4973785E+00  0.5228849E-03
  0.7430000E+00  0.5039895E+00  0.4468295E-02  0.4974126E+00  0.5212988E-03
  0.7440000E+00  0.5072382E+00  0.3820472E-02  0.4974630E+00  0.5210550E-03
  0.7450000E+00  0.5068177E+00  0.3838096E-02  0.4975107E+00  0.5205779E-03
  0.7460000E+00  0.5048466E+00  0.4191075E-02  0.4975479E+00  0.5192655E-03
  0.7470000E+00  0.5064193E+00  0.4287290E-02  0.4975927E+00  0.5185724E-03
  0.7480000E+00  0.5002452E+00  0.4455484E-02  0.4976061E+00  0.5161378E-03
  0.7490000E+00  0.4957920E+00  0.4776671E-02  0.4975970E+00  0.5136368E-03
  0.7500000E+00  0.5014351E+00  0.4635596E-02  0.4976161E+00  0.5114362E-03
  0.7510000E+00  0.5017758E+00  0.4475494E-02  0.4976367E+00  0.5093187E-03
  0.7520000E+00  0.4980521E+00  0.6427605E-02  0.4976387E+00  0.5068139E-03
  0.7530000E+00  0.4947838E+00  0.4455326E-02  0.4976247E+00  0.5045227E-03
  0.7540000E+00  0.4864499E+00  0.5494022E-02  0.4975702E+00  0.5049979E-03
  0.7550000E+00  0.4954362E+00  0.4201601E-02  0.4975599E+00  0.5026527E-03
  0.7560000E+00  0.4942749E+00  0.4478039E-02  0.4975440E+00  0.5004749E-03
  0.7570000E+00  0.4982971E+00  0.4416102E-02  0.4975476E+00  0.4980818E-03
  0.7580000E+00  0.4929458E+00  0.4485858E-02  0.4975256E+00  0.4961851E-03
  0.7590000E+00  0.4963811E+00  0.4905497E-02  0.4975202E+00  0.4938522E-03
  0.7600000E+00  0.4971493E+00  0.4209662E-02  0.4975184E+00  0.4915148E-03
  0.7610000E+00  0.4932707E+00  0.4253123E-02  0.4974984E+00  0.4896046E-03
  0.7620000E+00  0.4899578E+00  0.4295721E-02  0.4974630E+00  0.4885842E-03
  0.7630000E+00  0.4915622E+00  0.4215628E-02  0.4974354E+00  0.4870785E-03
  0.7640000E+00  0.4890691E+00  0.4528855E-02  0.4973965E+00  0.4863649E-03
  0.7650000E+00  0.4873155E+00  0.4637064E-02  0.4973498E+00  0.4863474E-03
  0.7660000E+00  0.4807300E+00  0.4553068E-02  0.4972732E+00  0.4900996E-03
  0.7670000E+00  0.4742749E+00  0.4717706E-02  0.4971677E+00  0.4990767E-03
  0.7680000E+00  0.4773597E+00  0.4975823E-02  0.4970773E+00  0.5049272E-03
  0.7690000E+00  0.4806555E+00  0.4438328E-02  0.4970026E+00  0.5081195E-03
  0.7700000E+00  0.4780091E+00  0.4177617E-02  0.4969167E+00  0.5130371E-03
  0.7710000E+00  0.4848308E+00  0.3901644E-02  0.4968622E+00  0.5136065E-03
  0.7720000E+00  0.4827145E+00  0.4201706E-02  0.4967988E+00  0.5152068E-03
  0.7730000E+00  0.4860856E+00  0.4145684E-02  0.4967510E+00  0.5151219E-03
  0.7740000E+00  0.4912683E+00  0.3852096E-02  0.4967266E+00  0.5134084E-03
  0.7750000E+00  0.4927452E+00  0.4407428E-02  0.4967090E+00  0.5114389E-03
  0.7760000E+00  0.4961156E+00  0.4069650E-02  0.4967064E+00  0.5091925E-03
  0.7770000E+00  0.4990870E+00  0.3862286E-02  0.4967168E+00  0.5070663E-03
  0.7780000E+00  0.5003426E+00  0.4951888E-02  0.4967326E+00  0.5050991E-03
  0.7790000E+00  0.5009180E+00  0.4337000E-02  0.4967508E+00  0.5032307E-03
  0.7800000E+00  0.4992700E+00  0.4180626E-02  0.4967618E+00  0.5011704E-03
  0.7810000E+00  0.4941746E+00  0.5964353E-02  0.4967506E+00  0.4991342E-03
  0.7820000E+00  0.4978045E+00  0.4394454E-02  0.4967551E+00  0.4970125E-03
  0.7830000E+00  0.4966344E+00  0.4105723E-02  0.4967546E+00  0.4948888E-03
  0.7840000E+00  0.4980016E+00  0.4555654E-02  0.4967599E+00  0.4928113E-03
  0.7850000E+00  0.4987321E+00  0.4005401E-02  0.4967683E+00  0.4907940E-03
  0.7860000E+00  0.4947072E+00  0.4272213E-02  0.4967596E+00  0.4888002E-03
  0.7870000E+00  0.4925917E+00  0.4272397E-02  0.4967421E+00  0.4870600E-03
  0.7880000E+00  0.4957644E+00  0.4558681E-02  0.4967380E+00  0.4850393E-03
  0.7890000E+00  0.4920960E+00  0.3986546E-02  0.4967186E+00  0.4834038E-03
  0.7900000E+00  0.4963202E+00  0.3739958E-02  0.4967170E+00  0.4814008E-03
  0.7910000E+00  0.4920653E+00  0.4111277E-02  0.4966978E+00  0.4797951E-03
  0.7920000E+00  0.4914356E+00  0.4318361E-02  0.4966761E+00  0.4783091E-03
  0.7930000E+00  0.4906220E+00  0.4082756E-02  0.4966513E+00  0.4769919E-03
  0.7940000E+00  0.4869582E+00  0.4008462E-02  0.4966117E+00  0.4766830E-03
  0.7950000E+00  0.4866073E+00  0.4350494E-02  0.4965711E+00  0.4764769E-03
  0.7960000E+00  0.4890968E+00  0.4076999E-02  0.4965408E+00  0.4755077E-03
  0.7970000E+00  0.4854849E+00  0.5262502E-02  0.4964962E+00  0.4756755E-03
  0.7980000E+00  0.4891828E+00  0.3985729E-02  0.4964668E+00  0.4746711E-03
  0.7990000E+00  0.4904712E+00  0.4060148E-02  0.4964429E+00  0.4733779E-03
  0.8000000E+00  0.4984836E+00  0.4089270E-02  0.4964510E+00  0.4715617E-03
  0.8010000E+00  0.5016400E+00  0.3921085E-02  0.4964716E+00  0.4701398E-03
  0.8020000E+00  0.5021960E+00  0.4124166E-02  0.4964942E+00  0.4688257E-03
  0.8030000E+00  0.4977302E+00  0.3847968E-02  0.4964991E+00  0.4670052E-03
  0.8040000E+00  0.5024748E+00  0.3995987E-02  0.4965225E+00  0.4657614E-03
  0.8050000E+00  0.5001912E+00  0.4032399E-02  0.4965368E+00  0.4641624E-03
  0.8060000E+00  0.5054747E+00  0.4014595E-02  0.4965716E+00  0.4636574E-03
  0.8070000E+00  0.5072441E+00  0.4579621E-02  0.4966130E+00  0.4637019E-03
  0.8080000E+00  0.5074146E+00  0.4047958E-02  0.4966547E+00  0.4637832E-03
  0.8090000E+00  0.5042033E+00  0.4447963E-02  0.4966837E+00  0.4629073E-03
  0.8100000E+00  0.5097276E+00  0.3859086E-02  0.4967337E+00  0.4638236E-03
  0.8110000E+00  0.5077100E+00  0.3876862E-02  0.4967756E+00  0.4639415E-03
  0.8120000E+00  0.5031835E+00  0.3828850E-02  0.4968000E+00  0.4628168E-03
  0.8130000E+00  0.5005439E+00  0.3842823E-02  0.4968141E+00  0.4612809E-03
  0.8140000E+00  0.5000875E+00  0.3846766E-02  0.4968265E+00  0.4597056E-03
  0.8150000E+00  0.4999096E+00  0.3781206E-02  0.4968381E+00  0.4581235E-03
  0.8160000E+00  0.4931980E+00  0.4150931E-02  0.4968245E+00  0.4566105E-03
  0.8170000E+00  0.4983885E+00  0.3795813E-02  0.4968303E+00  0.4549440E-03
  0.8180000E+00  0.4949283E+00  0.4228208E-02  0.4968232E+00  0.4533077E-03
  0.8190000E+00  0.4934141E+00  0.4442956E-02  0.4968106E+00  0.4518046E-03
  0.8200000E+00  0.4952195E+00  0.4318744E-02  0.4968047E+00  0.4501755E-03
  0.8210000E+00  0.4983851E+00  0.4145510E-02  0.4968105E+00  0.4485580E-03
  0.8220000E+00  0.5026059E+00  0.4022108E-02  0.4968318E+00  0.4474170E-03
  0.8230000E+00  0.5101553E+00  0.3820584E-02  0.4968804E+00  0.4484186E-03
  0.8240000E+00  0.5086712E+00  0.3972516E-02  0.4969233E+00  0.4488331E-03
  0.8250000E+00  0.5086059E+00  0.3947291E-02  0.4969656E+00  0.4491985E-03
  0.8260000E+00  0.5091907E+00  0.3526981E-02  0.4970097E+00  0.4497397E-03
  0.8270000E+00  0.5087199E+00  0.3810388E-02  0.4970518E+00  0.4500902E-03
  0.8280000E+00  0.5064647E+00  0.3668413E-02  0.4970856E+00  0.4497397E-03
  0.8290000E+00  0.5027351E+00  0.3755352E-02  0.4971058E+00  0.4485859E-03
  0.8300000E+00  0.5026315E+00  0.3896602E-02  0.4971254E+00  0.4474203E-03
  0.8310000E+00  0.5019727E+00  0.3738082E-02  0.4971426E+00  0.4461637E-03
  0.8320000E+00  0.4948055E+00  0.4449544E-02  0.4971344E+00  0.4446636E-03
  0.8330000E+00  0.5022574E+00  0.3755369E-02  0.4971524E+00  0.4434636E-03
  0.8340000E+00  0.5006498E+00  0.3748329E-02  0.4971647E+00  0.4420774E-03
  0.8350000E+00  0.5021865E+00  0.3790352E-02  0.4971822E+00  0.4408802E-03
  0.8360000E+00  0.5008902E+00  0.3775351E-02  0.4971951E+00  0.4395333E-03
  0.8370000E+00  0.4964768E+00  0.3717311E-02  0.4971927E+00  0.4380143E-03
  0.8380000E+00  0.4957509E+00  0.3535638E-02  0.4971877E+00  0.4365270E-03
  0.8390000E+00  0.4925536E+00  0.3639461E-02  0.4971717E+00  0.4353141E-03
  0.8400000E+00  0.4928990E+00  0.3823664E-02  0.4971570E+00  0.4340658E-03
  0.8410000E+00  0.4952959E+00  0.4468674E-02  0.4971506E+00  0.4326260E-03
  0.8420000E+00  0.4931840E+00  0.4202954E-02  0.4971371E+00  0.4313613E-03
  0.8430000E+00  0.4864379E+00  0.4286361E-02  0.4971007E+00  0.4314264E-03
  0.8440000E+00  0.4905405E+00  0.4378789E-02  0.4970785E+00  0.4305367E-03
  0.8450000E+00  0.4853510E+00  0.4236989E-02  0.4970388E+00  0.4309013E-03
  0.8460000E+00  0.4799992E+00  0.4938754E-02  0.4969815E+00  0.4332531E-03
  0.8470000E+00  0.4893006E+00  0.4273715E-02  0.4969557E+00  0.4325652E-03
  0.8480000E+00  0.4908691E+00  0.4423349E-02  0.4969353E+00  0.4315972E-03
  0.8490000E+00  0.4901079E+00  0.4359397E-02  0.4969126E+00  0.4307582E-03
  0.8500000E+00  0.4897237E+00  0.4290142E-02  0.4968887E+00  0.4299887E-03
  0.8510000E+00  0.4898205E+00  0.4464704E-02  0.4968653E+00  0.4292014E-03
  0.8520000E+00  0.4877672E+00  0.4420986E-02  0.4968353E+00  0.4288339E-03
  0.8530000E+00  0.4844255E+00  0.4447404E-02  0.4967944E+00  0.4293618E-03
