total energy-propagated        0.00000000E+00  -1.1011265505E+02 +-    8.3436205956E+00   
total energy-propagated        2.50000000E-03  -2.6956716800E+02 +-    6.6159485229E+00   
total energy-propagated        5.00000000E-03  -2.9267981344E+02 +-    6.6597799785E+00   
total energy-propagated        7.50000000E-03  -3.3925433049E+02 +-    6.1189568175E+00   
total energy-propagated        1.00000000E-02  -3.3087323462E+02 +-    6.8233960394E+00
total energy-propagated        1.25000000E-02  -2.9889040985E+02 +-    6.5711213567E+00   
total energy-propagated        1.50000000E-02  -3.2263662805E+02 +-    7.7377802484E+00   
total energy-propagated        1.75000000E-02  -3.0176736454E+02 +-    9.0197721759E+00   
total energy-propagated        2.00000000E-02  -3.2294970231E+02 +-    6.4648282322E+00   
total energy-propagated        2.25000000E-02  -3.3719243985E+02 +-    8.0290459435E+00   
total energy-propagated        2.50000000E-02  -2.9868962586E+02 +-    7.0590081897E+00   
total energy-propagated        2.75000000E-02  -3.1940077700E+02 +-    6.4175560886E+00   
total energy-propagated        3.00000000E-02  -2.9125444733E+02 +-    7.2266567154E+00   
total energy-propagated        3.25000000E-02  -3.2485099956E+02 +-    5.7413111705E+00   
total energy-propagated        3.50000000E-02  -2.8957351301E+02 +-    5.7911056106E+00   
total energy-propagated        3.75000000E-02  -2.9684534297E+02 +-    5.6023867137E+00   
total energy-propagated        4.00000000E-02  -3.1011656667E+02 +-    7.1510564654E+00   
total energy-propagated        4.25000000E-02  -3.0372600107E+02 +-    6.8359591803E+00   
total energy-propagated        4.50000000E-02  -3.0228391089E+02 +-    6.6063237362E+00   
total energy-propagated        4.75000000E-02  -2.9962713940E+02 +-    6.7514004748E+00   
total energy-propagated        5.00000000E-02  -3.1250173702E+02 +-    6.4490552303E+00   
total energy-propagated        5.25000000E-02  -3.1348517055E+02 +-    7.5820076124E+00   
total energy-propagated        5.50000000E-02  -3.3401245253E+02 +-    7.3898091481E+00   
total energy-propagated        5.75000000E-02  -3.1725053613E+02 +-    6.9004269971E+00   
total energy-propagated        6.00000000E-02  -3.3205331055E+02 +-    7.8308241677E+00   
total energy-propagated        6.25000000E-02  -3.1211215071E+02 +-    6.9477917674E+00   
total energy-propagated        6.50000000E-02  -3.0138065099E+02 +-    7.6108352683E+00   
total energy-propagated        6.75000000E-02  -2.9560241308E+02 +-    6.3508001888E+00   
total energy-propagated        7.00000000E-02  -3.2255496070E+02 +-    6.8407958442E+00   
total energy-propagated        7.25000000E-02  -2.9199152238E+02 +-    6.7746875819E+00   
total energy-propagated        7.50000000E-02  -3.0991113966E+02 +-    7.2408109334E+00   
total energy-propagated        7.75000000E-02  -3.3018333252E+02 +-    7.2335499305E+00   
total energy-propagated        8.00000000E-02  -3.3778593457E+02 +-    7.3358051006E+00   
total energy-propagated        8.25000000E-02  -3.1579608495E+02 +-    6.8962735837E+00   
total energy-propagated        8.50000000E-02  -3.3865914014E+02 +-    7.6000821758E+00   
total energy-propagated        8.75000000E-02  -3.0612298642E+02 +-    7.2791426474E+00   
total energy-propagated        9.00000000E-02  -3.2609846215E+02 +-    7.4373943230E+00   
total energy-propagated        9.25000000E-02  -3.1513331231E+02 +-    8.2374506961E+00   
total energy-propagated        9.50000000E-02  -3.3873027779E+02 +-    6.5840834208E+00   
total energy-propagated        9.75000000E-02  -3.4631155931E+02 +-    6.4055375327E+00   
total energy-propagated        1.00000000E-01  -3.4449919589E+02 +-    7.3370787778E+00   
total energy-propagated        1.02500000E-01  -3.2608313867E+02 +-    6.7534160897E+00   
total energy-propagated        1.05000000E-01  -3.1575650042E+02 +-    6.7804443656E+00   
total energy-propagated        1.07500000E-01  -3.2550550252E+02 +-    6.8280866479E+00   
total energy-propagated        1.10000000E-01  -3.4853375563E+02 +-    6.8438055288E+00   
total energy-propagated        1.12500000E-01  -3.1266105605E+02 +-    6.7138582139E+00   
total energy-propagated        1.15000000E-01  -3.2275146819E+02 +-    6.3900068149E+00   
total energy-propagated        1.17500000E-01  -3.3979111423E+02 +-    6.7874973130E+00   
total energy-propagated        1.20000000E-01  -3.5463238893E+02 +-    7.1627502193E+00   
total energy-propagated        1.22500000E-01  -3.4535547702E+02 +-    6.5871127928E+00   
total energy-propagated        1.25000000E-01  -3.2048464305E+02 +-    6.7519278148E+00   
