total energy-propagated        5.26000000E-01  -2.6789562254E+01 +-    2.9768475030E-01   
total energy-propagated        5.27000000E-01  -2.6729601864E+01 +-    2.9284868356E-01   
total energy-propagated        5.28000000E-01  -2.6908145959E+01 +-    2.9964738513E-01   
total energy-propagated        5.29000000E-01  -2.6912796802E+01 +-    3.1676773761E-01   
total energy-propagated        5.30000000E-01  -2.6939147737E+01 +-    3.0486437840E-01   
total energy-propagated        5.31000000E-01  -2.6969381834E+01 +-    2.9846672357E-01   
total energy-propagated        5.32000000E-01  -2.7612671093E+01 +-    2.9792741784E-01   
total energy-propagated        5.33000000E-01  -2.7526307330E+01 +-    3.1599470524E-01   
total energy-propagated        5.34000000E-01  -2.6976832063E+01 +-    3.0586294049E-01   
total energy-propagated        5.35000000E-01  -2.7140691802E+01 +-    3.0688365092E-01   
total energy-propagated        5.36000000E-01  -2.7329374170E+01 +-    2.9934449557E-01   
total energy-propagated        5.37000000E-01  -2.6889206854E+01 +-    3.0318032978E-01   
total energy-propagated        5.38000000E-01  -2.6775858573E+01 +-    2.9815395317E-01   
total energy-propagated        5.39000000E-01  -2.7094671653E+01 +-    2.9113774977E-01   
total energy-propagated        5.40000000E-01  -2.6916364990E+01 +-    2.8883125054E-01   
total energy-propagated        5.41000000E-01  -2.7051692407E+01 +-    3.1463615309E-01   
total energy-propagated        5.42000000E-01  -2.6796146990E+01 +-    3.0204409624E-01   
total energy-propagated        5.43000000E-01  -2.7128852336E+01 +-    3.0104884084E-01   
total energy-propagated        5.44000000E-01  -2.7421829453E+01 +-    3.1003191871E-01   
total energy-propagated        5.45000000E-01  -2.7262663495E+01 +-    3.1909431150E-01   
total energy-propagated        5.46000000E-01  -2.7624427594E+01 +-    3.0747267157E-01   
total energy-propagated        5.47000000E-01  -2.7191509856E+01 +-    3.0825591978E-01   
total energy-propagated        5.48000000E-01  -2.6805421836E+01 +-    2.9799721534E-01   
total energy-propagated        5.49000000E-01  -2.7171604624E+01 +-    2.9970416830E-01   
total energy-propagated        5.50000000E-01  -2.7501303903E+01 +-    2.9631716691E-01   
