total energy-propagated        0.00000000E+00  -2.4100452373E+01 +-    3.2001729478E-01   
total energy-propagated        0.00000000E+00  -2.3711073258E+01 +-    3.1476453920E-01   
total energy-propagated        0.00000000E+00  -2.3454895943E+01 +-    2.9453840245E-01   
total energy-propagated        0.00000000E+00  -2.3327762338E+01 +-    3.1198057818E-01   
total energy-propagated        0.00000000E+00  -2.3466330427E+01 +-    3.0695750762E-01   
total energy-propagated        0.00000000E+00  -2.3659094594E+01 +-    3.1022313757E-01   
total energy-propagated        0.00000000E+00  -2.3972409712E+01 +-    3.2012523245E-01   
total energy-propagated        0.00000000E+00  -2.3859885353E+01 +-    3.1922055305E-01   
total energy-propagated        0.00000000E+00  -2.4244248411E+01 +-    2.9639823372E-01   
total energy-propagated        0.00000000E+00  -2.3645283946E+01 +-    3.1056808348E-01   
total energy-propagated        0.00000000E+00  -2.4028374281E+01 +-    3.0668484338E-01   
total energy-propagated        0.00000000E+00  -2.4068510753E+01 +-    3.0123129215E-01   
total energy-propagated        0.00000000E+00  -2.4262319406E+01 +-    3.1315475088E-01   
total energy-propagated        0.00000000E+00  -2.3906258960E+01 +-    3.1600872288E-01   
total energy-propagated        0.00000000E+00  -2.3692735236E+01 +-    3.1682955639E-01   
total energy-propagated        0.00000000E+00  -2.4229060594E+01 +-    3.1571188122E-01   
total energy-propagated        0.00000000E+00  -2.4693117157E+01 +-    3.2040600588E-01   
total energy-propagated        0.00000000E+00  -2.3972802253E+01 +-    3.1424340942E-01   
total energy-propagated        0.00000000E+00  -2.3855175147E+01 +-    3.1910162715E-01   
total energy-propagated        0.00000000E+00  -2.3798427928E+01 +-    3.0125218552E-01   
total energy-propagated        0.00000000E+00  -2.3634272403E+01 +-    2.9969224845E-01   
total energy-propagated        0.00000000E+00  -2.3802433343E+01 +-    3.1131307349E-01   
total energy-propagated        0.00000000E+00  -2.3722914524E+01 +-    3.0955499520E-01   
total energy-propagated        0.00000000E+00  -2.3567172336E+01 +-    3.0826593839E-01   
total energy-propagated        0.00000000E+00  -2.3614586152E+01 +-    3.1283446478E-01   
total energy-propagated        0.00000000E+00  -2.4163967248E+01 +-    3.1608716388E-01   
total energy-propagated        0.00000000E+00  -2.4710228615E+01 +-    3.1222701813E-01   
total energy-propagated        0.00000000E+00  -2.3680155166E+01 +-    3.1318852905E-01   
total energy-propagated        0.00000000E+00  -2.4509246071E+01 +-    3.0430009749E-01   
total energy-propagated        0.00000000E+00  -2.3543923912E+01 +-    3.1250188820E-01   
total energy-propagated        0.00000000E+00  -2.4177310600E+01 +-    3.0789161684E-01   
total energy-propagated        0.00000000E+00  -2.3601343545E+01 +-    3.0003818107E-01   
total energy-propagated        0.00000000E+00  -2.3879136080E+01 +-    3.2429588866E-01   
total energy-propagated        0.00000000E+00  -2.3613534128E+01 +-    2.8433697621E-01   
total energy-propagated        0.00000000E+00  -2.3815832621E+01 +-    3.2183654084E-01   
total energy-propagated        0.00000000E+00  -2.3545764072E+01 +-    3.0135870800E-01   
total energy-propagated        0.00000000E+00  -2.4519114508E+01 +-    3.0553614561E-01   
total energy-propagated        0.00000000E+00  -2.3948346905E+01 +-    3.1044496569E-01   
total energy-propagated        0.00000000E+00  -2.3676670366E+01 +-    3.2160206378E-01   
total energy-propagated        0.00000000E+00  -2.3334228907E+01 +-    3.1726504251E-01   
total energy-propagated        0.00000000E+00  -2.4049318224E+01 +-    3.0389264494E-01   
total energy-propagated        0.00000000E+00  -2.3798522181E+01 +-    3.1097201984E-01   
total energy-propagated        0.00000000E+00  -2.3265370509E+01 +-    3.0951534166E-01   
total energy-propagated        0.00000000E+00  -2.3837656967E+01 +-    3.2141361780E-01   
total energy-propagated        0.00000000E+00  -2.4688097389E+01 +-    3.0918230022E-01   
total energy-propagated        0.00000000E+00  -2.3860203916E+01 +-    3.0331390671E-01   
total energy-propagated        0.00000000E+00  -2.4345825237E+01 +-    3.1015753112E-01   
total energy-propagated        0.00000000E+00  -2.4066773150E+01 +-    3.1446676855E-01   
total energy-propagated        0.00000000E+00  -2.3744044578E+01 +-    3.2289691189E-01   
